cdscode,county,district,school,latitude,longitude,graduation_rate,low_grad_rate,still_enrolled_rate,chronicabsenteeismrate,unexcused_absences_percent,met_uccsu_grad_reqs_rate,percent__eligible_free_k12,frpm_count_k12,stu_tch_ratio,pct_experienced,cohortstudents,pct_senior_cohort,stu_adm_ratio,grade_retention_ratio,pct_bachelors_plus,stu_psv_ratio,pct_bachelors
31669283130184,Placer,Roseville Joint Union High,Granite Bay High,38.733581,-121.21461,92.9,0,0.0,0.9,44.5,79.2,0.08521303258145363,177.0,23.8,0.9801980198019802,496.0,0.5112781954887218,403.0,1.134297520661157,0.5148514851485149,332.5,0.0297029702970297
31669283135308,Placer,Roseville Joint Union High,Oakmont High,38.729519,-121.26118,91.3,0,0.0,1.1,38.8,64.7,0.20224719101123595,358.0,20.2,0.9690721649484536,506.0,0.5730337078651685,269.2,1.426183844011142,0.5257731958762887,230.5,0.041237113402061855
31669283136504,Placer,Roseville Joint Union High,Roseville High,38.756363,-121.27684,88.9,1,0.0,10.3,45.6,57.7,0.22735141373341028,423.0,21.5,0.9693877551020408,470.0,0.5014425851125216,353.7,1.1979434447300772,0.3979591836734694,247.6,0.07142857142857142
31669443130010,Placer,Tahoe-Truckee Unified,North Tahoe High,39.195041,-120.12049,97.2,0,0.0,9.2,24.8,71.8,0.2774327122153209,150.0,19.1,0.9696969696969697,106.0,0.43478260869565216,241.5,0.7092198581560284,0.3939393939393939,230.0,0.15151515151515152
31669443138500,Placer,Tahoe-Truckee Unified,Tahoe Truckee High,39.324789,-120.21621,95.1,0,0.0,13.6,36.5,68.8,0.21411483253588517,207.0,19.1,0.8596491228070176,185.0,0.4892344497607656,258.8,0.916256157635468,0.43859649122807015,95.9,0.12280701754385964
31669513134657,Placer,Western Placer Unified,Lincoln High,38.895689,-121.29668,91.4,0,1.5,14.3,26.0,63.5,0.2785114045618247,524.0,23.1,0.9347826086956522,467.0,0.6038415366146459,333.2,1.603225806451613,0.5108695652173914,256.3,0.06521739130434782
31750850108084,Placer,Rocklin Unified,Whitney High,38.834335,-121.28900,97.5,0,0.4,8.3,26.1,78.1,0.125,270.0,22.9,0.9047619047619048,477.0,0.5147058823529411,523.1,1.0201207243460764,0.38095238095238093,273.8,0.0380952380952381
31750853130150,Placer,Rocklin Unified,Rocklin High,38.814645,-121.25386,96.7,0,0.0,7.0,25.9,75.5,0.12850678733031673,299.0,23.2,0.926605504587156,455.0,0.5040723981900452,552.5,1.064695009242144,0.48623853211009177,263.1,0.05504587155963303
33669770125732,Riverside,Alvord Unified,Hillcrest High,33.890715,-117.48472,96.4,0,0.8,4.7,57.6,51.7,0.5342019543973942,1344.0,23.9,0.9263157894736842,393.0,0.4826275787187839,460.5,0.8938053097345132,0.17894736842105263,368.4,0.09473684210526316
33669773330008,Riverside,Alvord Unified,La Sierra High,33.911820,-117.48289,94.9,0,1.6,8.8,49.7,46.2,0.6934023285899095,1319.0,20.5,0.8924731182795699,374.0,0.4702457956015524,386.5,0.9074074074074074,0.1935483870967742,193.3,0.08602150537634409
33669773334299,Riverside,Alvord Unified,Norte Vista High,33.950014,-117.47269,89.6,1,3.9,11.8,48.9,37.0,0.7582684824902723,1906.0,21.0,0.9327731092436975,434.0,0.49319066147859925,514.0,1.1422319474835887,0.17647058823529413,214.2,0.10084033613445378
33669853330214,Riverside,Banning Unified,Banning High,33.918047,-116.87817,88.9,1,0.0,14.2,39.9,49.3,0.7780429594272077,1136.0,22.1,0.8289473684210527,226.0,0.4526650755767701,314.3,0.7955182072829131,0.23684210526315788,314.3,0.10526315789473684
33669933330479,Riverside,Beaumont Unified,Beaumont Senior High,33.968717,-116.97914,95.1,0,0.8,6.4,45.2,61.9,0.40320553111250784,1692.0,25.5,0.8716216216216216,616.0,0.45757385292269015,244.8,0.7457817772778402,0.2635135135135135,636.4,0.1554054054054054
33670330110627,Riverside,Corona-Norco Unified,Eleanor Roosevelt High,33.954072,-117.56779,97.6,0,0.6,5.4,33.5,64.1,0.3106986899563319,2651.0,25.8,0.9317073170731708,1044.0,0.4978165938864629,420.2,0.9955985915492958,0.17073170731707318,381.7,0.0975609756097561
33670333330446,Riverside,Corona-Norco Unified,Centennial High,33.855938,-117.54473,97.3,0,0.7,11.7,29.1,53.8,0.46987567739878866,2244.0,24.6,0.9027777777777778,668.0,0.4714695569014982,454.6,0.8456632653061225,0.1388888888888889,348.6,0.11805555555555555
33670333330701,Riverside,Corona-Norco Unified,Santiago High,33.833999,-117.54604,98.4,0,0.2,5.4,31.1,70.4,0.28938906752411575,1696.0,25.2,0.9556962025316456,870.0,0.49576147325343467,427.6,0.9683751363140676,0.11392405063291139,380.1,0.08860759493670886
33670333331600,Riverside,Corona-Norco Unified,Corona High,33.873155,-117.58525,98.2,0,0.4,14.4,31.6,45.6,0.5586542718016821,1800.0,22.4,0.9661016949152542,498.0,0.4537405931828243,327.4,0.7836990595611285,0.16101694915254236,251.0,0.1440677966101695
33670333334232,Riverside,Corona-Norco Unified,Norco High,33.911862,-117.54821,99.2,0,0.2,7.8,21.9,48.5,0.3715395823215153,1292.0,23.1,0.9803921568627451,480.0,0.47498785818358424,411.8,0.8759398496240601,0.09803921568627451,411.8,0.0392156862745098
33670580118885,Riverside,Desert Sands Unified,Shadow Hills High,33.764870,-116.27021,93.2,0,1.1,20.8,56.3,55.7,0.6152663934426229,1528.0,26.9,0.8666666666666667,441.0,0.48924180327868855,464.8,1.01890756302521,0.3,346.1,0.07777777777777778
33670583330388,Riverside,Desert Sands Unified,Palm Desert High,33.733542,-116.35769,97.2,0,0.0,6.7,38.6,71.3,0.42742695570216777,1242.0,26.3,0.9183673469387755,463.0,0.472196041470311,424.4,0.8836363636363637,0.3877551020408163,281.1,0.01020408163265306
33670583330669,Riverside,Desert Sands Unified,La Quinta High,33.713506,-116.28052,97.4,0,0.3,14.4,59.2,66.4,0.5635166537567777,1961.0,26.3,0.9051724137931034,577.0,0.4817970565453137,430.3,0.8658008658008658,0.31896551724137934,309.2,0.04310344827586207
33670583333192,Riverside,Desert Sands Unified,Indio High,33.714794,-116.23734,95.6,0,0.0,24.8,65.9,41.2,0.8298611111111112,1872.0,24.6,0.7731958762886598,434.0,0.4503968253968254,392.1,0.7175043327556326,0.25773195876288657,350.6,0.12371134020618557
33670820113159,Riverside,Hemet Unified,Tahquitz High,33.767301,-117.01759,92.7,0,1.1,26.2,64.8,55.1,0.7338003502626971,1494.0,22.0,0.8333333333333334,358.0,0.44308231173380036,263.5,0.7861635220125787,0.20833333333333334,214.1,0.08333333333333333
33670823330537,Riverside,Hemet Unified,West Valley High,33.719703,-117.00962,95.3,0,2.6,18.5,56.8,53.7,0.7055150884495317,1672.0,24.7,0.8478260869565217,342.0,0.48283038501560877,376.9,0.9015444015444015,0.30434782608695654,240.3,0.09782608695652174
33670823332673,Riverside,Hemet Unified,Hemet High,33.729472,-116.93247,95.7,0,1.1,15.0,50.8,55.9,0.6339842127129206,1927.0,23.7,0.865546218487395,535.0,0.4628167843788949,334.3,0.814756671899529,0.2605042016806723,343.9,0.07563025210084033
33670900114157,Riverside,Jurupa Unified,Patriot High,34.007446,-117.44802,92.4,0,1.6,11.7,32.9,41.7,0.5570416994492525,1753.0,23.4,0.8287671232876712,503.0,0.4697088906372935,508.4,0.9017160686427457,0.04794520547945205,208.4,0.0410958904109589
33670903330412,Riverside,Jurupa Unified,Jurupa Valley High,34.002235,-117.51528,94.3,0,2.1,18.9,31.5,45.1,0.639541547277937,1332.0,22.7,0.8691588785046729,386.0,0.4836676217765043,436.3,0.8736383442265795,0.06542056074766354,185.6,0.009345794392523364
33670903337136,Riverside,Jurupa Unified,Rubidoux High,33.998584,-117.42740,83.3,1,5.3,23.4,42.4,32.7,0.6856955380577427,1200.0,21.5,0.845360824742268,360.0,0.5085301837270341,304.8,1.0485714285714285,0.09278350515463918,211.7,0.020618556701030927
33671243330396,Riverside,Moreno Valley Unified,Canyon Springs High,33.961193,-117.26145,94.9,0,1.0,13.1,42.5,53.0,0.44107142857142856,995.0,21.9,0.9256198347107438,493.0,0.4607142857142857,448.0,0.8810344827586207,0.2644628099173554,320.0,0.05785123966942149
33671243330438,Riverside,Moreno Valley Unified,Valley View High,33.929944,-117.19161,96.0,0,1.2,12.9,39.1,48.5,0.4010989010989011,1180.0,23.6,0.9452054794520548,576.0,0.4694368131868132,416.0,0.8202396804260985,0.1780821917808219,485.3,0.04794520547945205
33671243331071,Riverside,Moreno Valley Unified,Vista del Lago High,33.900967,-117.20872,89.3,1,1.2,14.3,46.6,43.4,0.48668639053254437,1000.0,22.0,0.9043478260869565,421.0,0.44921104536489154,405.6,0.7975352112676056,0.17391304347826086,289.7,0.08695652173913043
33671243333770,Riverside,Moreno Valley Unified,Moreno Valley High,33.924581,-117.25560,90.4,0,1.5,16.4,41.8,41.4,0.5251244907197827,1175.0,20.6,0.9153846153846154,468.0,0.45857854232684475,441.8,0.8411053540587219,0.13076923076923078,315.6,0.07692307692307693
33671730127316,Riverside,Palm Springs Unified,Rancho Mirage High,33.821677,-116.43330,93.9,0,1.9,22.1,56.4,49.8,0.957010582010582,1462.0,22.1,0.8888888888888888,314.0,0.4689153439153439,302.4,0.9214659685863874,0.16049382716049382,252.0,0.1111111111111111
33671733330578,Riverside,Palm Springs Unified,Cathedral City High,33.801558,-116.45309,86.6,1,3.1,25.1,63.8,63.2,0.9472999349381913,1472.0,20.7,0.9642857142857143,351.0,0.47560182173064414,512.3,1.0178571428571428,0.2857142857142857,307.4,0.03571428571428571
33671733330818,Riverside,Palm Springs Unified,Desert Hot Springs High,33.961546,-116.51344,86.7,1,4.3,42.3,72.5,44.6,0.9640287769784173,1750.0,20.0,0.8461538461538461,375.0,0.4659656889872717,361.4,0.813953488372093,0.23076923076923078,301.2,0.07692307692307693
33671733335130,Riverside,Palm Springs Unified,Palm Springs High,33.819499,-116.51796,95.9,0,2.3,11.9,55.7,70.0,0.9598021026592455,1566.0,22.6,0.9047619047619048,386.0,0.4780457637600495,404.3,0.8963855421686747,0.17857142857142858,269.5,0.11904761904761904
33671813335759,Riverside,Palo Verde Unified,Palo Verde High,33.621078,-114.60582,96.6,0,0.0,25.3,49.8,33.3,0.5368802902055623,492.0,21.2,0.9347826086956522,174.0,0.4570737605804111,413.5,0.695852534562212,0.3695652173913043,206.8,0.10869565217391304
33672070113191,Riverside,Perris Union High,Heritage High,33.738668,-117.13838,95.6,0,1.0,22.3,45.4,42.3,0.4611923509561305,1336.0,24.6,0.9354838709677419,609.0,0.49981252343457067,549.9,1.0385802469135803,0.14516129032258066,301.4,0.2661290322580645
33672073330727,Riverside,Perris Union High,Paloma Valley High,33.664838,-117.19115,96.9,0,0.3,15.4,45.4,43.6,0.3542309009934909,1202.0,25.6,0.968503937007874,703.0,0.5323741007194245,608.1,1.1538461538461537,0.14960629921259844,423.0,0.2047244094488189
33672073335973,Riverside,Perris Union High,Perris High,33.799901,-117.22216,86.1,1,3.0,34.5,58.0,29.8,0.7103825136612022,1642.0,23.5,0.9722222222222222,440.0,0.4763205828779599,462.3,0.8934579439252337,0.16666666666666666,369.1,0.2222222222222222
33672153330024,Riverside,Riverside Unified,Arlington High,33.912916,-117.42955,95.1,0,2.0,11.7,49.2,56.1,0.641519250780437,1588.0,25.1,0.8817204301075269,347.0,0.4703433922996878,320.3,0.8839458413926499,0.27956989247311825,282.6,0.0967741935483871
33672153330859,Riverside,Riverside Unified,Martin Luther King Jr. High,33.885469,-117.33137,98.2,0,0.6,2.3,43.0,68.3,0.3380084151472651,1452.0,25.8,0.9763779527559056,658.0,0.49789621318373073,475.3,1.0,0.23622047244094488,713.0,0.047244094488188976
33672153334406,Riverside,Riverside Unified,John W. North High,33.982968,-117.34610,94.4,0,2.7,11.5,38.4,61.7,0.7072294566681635,1923.0,25.9,0.8910891089108911,486.0,0.4512797485406376,556.8,0.8419243986254296,0.1188118811881188,318.1,0.0891089108910891
33672153336237,Riverside,Riverside Unified,Polytechnic High,33.952639,-117.37019,94.5,0,1.8,8.3,46.3,64.8,0.49351701782820095,1631.0,25.7,0.9396551724137931,511.0,0.4679902755267423,493.6,0.7720364741641338,0.31896551724137934,352.6,0.0603448275862069
33672153336492,Riverside,Riverside Unified,Ramona High,33.938785,-117.41435,96.9,0,2.0,11.1,41.8,55.4,0.6761308950914341,1805.0,23.1,0.8557692307692307,453.0,0.44850818094321465,424.1,0.7985212569316081,0.25961538461538464,335.2,0.11538461538461539
33672493331006,Riverside,San Jacinto Unified,Mountain Heights Academy,33.796201,-116.97386,98.0,0,0.0,38.2,0.0,16.7,0.7212389380530974,181.0,22.0,0.894522892597347,49.0,0.5929203539823009,414.0,1.7391304347826086,0.26413324544947525,274.7,0.16666666666666666
33672493337656,Riverside,San Jacinto Unified,San Jacinto High,33.794073,-116.96513,94.0,0,0.0,12.2,55.1,63.5,0.7272383830751794,2236.0,21.5,0.821917808219178,486.0,0.4703437854174537,661.8,0.9136577708006279,0.0547945205479452,220.6,0.2054794520547945
33736760100255,Riverside,Coachella Valley Unified,Desert Mirage High,33.569349,-116.16154,73.8,1,3.4,29.1,57.6,42.2,0.8253212755830557,1783.0,21.6,0.9344262295081968,504.0,0.49071870537839124,700.3,0.9883495145631068,0.27049180327868855,466.9,0.09016393442622951
33736763330990,Riverside,Coachella Valley Unified,Coachella Valley High,33.642091,-116.20208,79.9,1,1.5,21.6,49.4,33.3,0.7891256429096253,2350.0,22.3,0.9673202614379085,651.0,0.47465099191770754,680.5,0.8806404657933042,0.40522875816993464,453.7,0.09803921568627451
33751760107920,Riverside,Lake Elsinore Unified,Lakeside High,33.668534,-117.38110,91.0,0,0.3,14.5,60.8,47.7,0.5729699034639409,1223.0,22.8,0.9777777777777777,376.0,0.47245883021010787,445.8,0.8311965811965812,0.2222222222222222,330.4,0.15555555555555556
33751763330487,Riverside,Lake Elsinore Unified,Temescal Canyon High,33.702980,-117.34678,96.5,0,0.0,7.0,47.8,62.0,0.4146228597871356,1122.0,23.6,0.9629629629629629,428.0,0.44099953725127256,436.6,0.7742998352553542,0.26851851851851855,323.5,0.12037037037037036
33751763332350,Riverside,Lake Elsinore Unified,Elsinore High,33.623318,-117.27971,93.6,0,0.0,9.2,45.6,42.9,0.5173396674584323,1301.0,23.4,0.9339622641509434,376.0,0.4194774346793349,548.2,0.7103448275862069,0.22641509433962265,336.8,0.18867924528301888
33751920105734,Riverside,Temecula Valley Unified,Great Oak High,33.452430,-117.09213,96.8,0,0.7,11.3,38.5,84.2,0.17066839714471121,601.0,26.5,0.9264705882352942,721.0,0.500324464633355,629.0,0.9653401797175867,0.13970588235294118,237.1,0.03676470588235294
33751923330370,Riverside,Temecula Valley Unified,Temecula Valley High,33.503645,-117.11659,96.4,0,0.7,9.8,33.3,80.4,0.23316239316239315,761.0,27.1,0.875,676.0,0.49162393162393164,590.9,0.9175531914893617,0.140625,223.3,0.046875
33751923330743,Riverside,Temecula Valley Unified,Chaparral High,33.539603,-117.14648,97.0,0,0.5,7.3,29.1,78.1,0.2391523713420787,812.0,27.5,0.9104477611940298,593.0,0.48133198789101916,594.6,0.9635416666666666,0.1417910447761194,206.5,0.022388059701492536
33752000100420,Riverside,Murrieta Valley Unified,Vista Murrieta High,33.598202,-117.17336,96.9,0,0.4,25.6,45.4,66.2,0.2627557980900409,1080.0,26.5,0.98125,808.0,0.48894952251023194,458.1,0.9361471861471862,0.3125,349.0,0.11875
33752000118794,Riverside,Murrieta Valley Unified,Murrieta Mesa High,33.563366,-117.20106,97.3,0,0.3,22.6,45.8,65.5,0.29899607158446095,787.0,23.4,0.9557522123893806,625.0,0.48668703622872106,458.2,1.0493601462522852,0.3274336283185841,286.4,0.11504424778761062
33752003330529,Riverside,Murrieta Valley Unified,Murrieta Valley High,33.567041,-117.22885,97.3,0,0.4,50.3,44.1,64.6,0.22832244008714597,609.0,23.6,0.9363636363636364,519.0,0.49673202614379086,468.4,0.9261862917398945,0.2545454545454545,459.0,0.20909090909090908
33752420109108,Riverside,Val Verde Unified,Citrus Hill High,33.856351,-117.33125,93.7,0,0.5,62.3,53.2,72.4,0.7128205128205128,1511.0,20.4,0.8431372549019608,394.0,0.45071225071225074,351.0,0.7939262472885033,0.21568627450980393,351.0,0.08823529411764706
33752420133306,Riverside,Val Verde Unified,Orange Vista High,33.815784,-117.23884,98.0,0,0.4,49.2,53.7,65.1,0.6378254211332313,2115.0,24.4,0.8360655737704918,505.0,0.46171516079632463,522.4,0.7794943820224719,0.1885245901639344,435.3,0.02459016393442623
33752423330552,Riverside,Val Verde Unified,Rancho Verde High,33.860501,-117.20854,97.2,0,0.8,61.5,59.7,66.6,0.5984455958549223,1514.0,20.1,0.8073394495412844,394.0,0.4595854922279793,482.5,0.8539094650205762,0.1834862385321101,386.0,0.05504587155963303
34673140105916,Sacramento,Elk Grove Unified,Monterey Trail High,38.440513,-121.39196,92.2,0,1.9,8.4,44.0,68.3,0.4303586321934946,1159.0,22.0,0.8943089430894309,527.0,0.47956630525437866,444.1,0.8700475435816165,0.0,342.6,0.6097560975609756
34673140108753,Sacramento,Elk Grove Unified,Pleasant Grove High,38.423694,-121.34217,95.5,0,0.7,2.8,30.6,66.5,0.1975837879968823,584.0,21.7,0.8863636363636364,579.0,0.4809041309431021,427.7,0.8735294117647059,0.0,427.7,0.5833333333333334
34673140116897,Sacramento,Elk Grove Unified,Cosumnes Oaks High,38.399290,-121.39747,95.8,0,1.0,6.2,44.6,72.1,0.2199812382739212,537.0,21.7,0.8454545454545455,505.0,0.46810506566604126,533.0,0.9136029411764706,0.0,377.3,0.5454545454545454
34673143430170,Sacramento,Elk Grove Unified,Valley High,38.455542,-121.43024,90.6,0,5.7,21.6,63.2,46.7,0.561046511627907,988.0,19.3,0.8235294117647058,350.0,0.4883720930232558,430.0,1.1103117505995204,0.0,344.0,0.5098039215686274
34673143430477,Sacramento,Elk Grove Unified,Florin High,38.468059,-121.39031,83.0,1,5.5,21.8,58.5,44.8,0.5547013601419278,959.0,18.5,0.8846153846153846,382.0,0.4861028976936724,338.2,0.8458149779735683,0.0,422.8,0.5576923076923077
34673143430592,Sacramento,Elk Grove Unified,Laguna Creek High,38.428684,-121.42714,92.8,0,3.5,8.2,46.8,53.6,0.3389140271493213,799.0,21.3,0.9391304347826087,458.0,0.5,463.6,1.0071301247771836,0.0,442.0,0.5826086956521739
34673143430618,Sacramento,Elk Grove Unified,Sheldon High,38.455400,-121.34863,94.2,0,2.3,5.0,31.9,50.8,0.3730994152046784,1055.0,22.2,0.8461538461538461,570.0,0.49707602339181284,400.8,1.0123456790123457,0.0,366.4,0.5461538461538461
34673143430873,Sacramento,Elk Grove Unified,Franklin High,38.393817,-121.42881,97.1,0,1.2,2.3,25.8,67.8,0.19911012235817574,601.0,22.1,0.9290780141843972,685.0,0.4942528735632184,539.4,1.0015128593040847,0.0,366.9,0.5531914893617021
34673143432572,Sacramento,Elk Grove Unified,Elk Grove High,38.401015,-121.37384,94.6,0,2.1,6.8,26.8,52.0,0.2589771490750816,527.0,20.4,0.8857142857142857,425.0,0.49075081610446136,525.1,0.9935483870967742,0.0,386.9,0.6
34673300113571,Sacramento,Folsom-Cordova Unified,Vista del Lago High,38.655755,-121.10345,99.3,0,0.0,0.8,18.1,76.9,0.044257703081232495,95.0,23.9,0.9390243902439024,441.0,0.5120448179271708,451.9,1.171497584541063,0.3902439024390244,536.0,0.08536585365853659
34673303431533,Sacramento,Folsom-Cordova Unified,Cordova High,38.599656,-121.30919,91.0,0,2.5,13.1,39.9,24.1,0.48910288900152055,1034.0,19.7,0.926605504587156,401.0,0.45970603142422706,398.6,0.8907407407407407,0.47706422018348627,394.6,0.07339449541284404
34673303433216,Sacramento,Folsom-Cordova Unified,Folsom High,38.649490,-121.15518,97.5,0,0.7,2.6,20.4,69.7,0.1297196261682243,398.0,24.9,0.8888888888888888,606.0,0.4706542056074766,629.4,0.9015691868758916,0.48717948717948717,535.0,0.02564102564102564
34673550119131,Sacramento,Galt Joint Union High,Liberty Ranch High,38.286531,-121.27886,92.0,0,0.4,7.7,47.5,52.5,0.38461538461538464,471.0,20.1,0.9230769230769231,263.0,0.5084427767354597,355.3,1.0483870967741935,0.46153846153846156,247.9,0.12307692307692308
34673553433471,Sacramento,Galt Joint Union High,Galt High,38.255883,-121.30027,83.3,1,5.7,6.4,31.2,40.8,0.46567717996289426,552.0,22.8,0.9482758620689655,209.0,0.49907235621521334,359.3,1.0789473684210527,0.4482758620689655,308.0,0.08620689655172414
34674134835302,Sacramento,River Delta Joint Unified,Rio Vista High,38.154533,-121.69768,93.8,0,1.0,17.3,56.0,51.6,0.44063324538258575,176.0,16.6,0.8846153846153846,97.0,0.5092348284960422,193.4,1.0,0.5384615384615384,379.0,0.19230769230769232
34674135731708,Sacramento,River Delta Joint Unified,Delta High,38.416494,-121.52820,95.5,0,0.0,4.2,44.1,57.8,0.4744186046511628,106.0,17.7,0.76,67.0,0.6930232558139535,414.0,0.9243931922798487,0.44,274.7,0.28
34674390101972,Sacramento,Sacramento City Unified,Rosemont High,38.544668,-121.33965,87.0,1,2.0,29.9,50.2,53.3,0.5046979865771812,861.0,22.5,0.7741935483870968,300.0,0.4657718120805369,298.0,0.76,0.0,162.3,0.5161290322580645
34674390108951,Sacramento,Sacramento City Unified,Arthur A. Benjamin Health Professions High,38.561318,-121.51147,98.1,0,0.0,23.7,44.8,60.4,0.625,142.0,18.3,0.9230769230769231,54.0,0.49038461538461536,104.0,0.9375,0.0,58.6,0.4230769230769231
34674393430865,Sacramento,Sacramento City Unified,West Campus,38.529345,-121.43879,98.5,0,0.5,5.1,24.6,94.9,0.4028776978417266,417.0,26.4,0.8125,201.0,0.4856115107913669,417.0,0.963963963963964,0.0,231.0,0.4166666666666667
34674393431012,Sacramento,Sacramento City Unified,Luther Burbank High,38.495828,-121.46754,85.1,1,4.6,38.3,70.7,55.0,0.7379612257661038,1239.0,19.6,0.7641509433962265,415.0,0.4915572232645403,533.0,1.035897435897436,0.0,196.4,0.5094339622641509
34674393434636,Sacramento,Sacramento City Unified,Hiram W. Johnson High,38.539669,-121.42392,79.6,1,5.8,48.7,67.1,41.2,0.7259144770736734,1474.0,24.5,0.7647058823529411,329.0,0.4760432766615147,388.2,1.0040160642570282,0.0,167.9,0.5798319327731093
34674393434768,Sacramento,Sacramento City Unified,John F. Kennedy High,38.505135,-121.53429,91.9,0,2.9,23.7,51.2,54.5,0.445771144278607,998.0,23.1,0.7863247863247863,483.0,0.5014925373134328,335.0,1.065359477124183,0.0,190.5,0.6153846153846154
34674393435419,Sacramento,Sacramento City Unified,C. K. McClatchy High,38.548617,-121.48961,89.7,1,5.3,30.2,52.2,55.2,0.4832129196770081,1302.0,24.3,0.7286821705426356,513.0,0.4772630684232894,588.3,0.8726993865030674,0.0,284.7,0.5813953488372093
34674473430048,Sacramento,San Juan Unified,Mesa Verde High,38.701801,-121.29497,87.8,1,5.1,13.5,38.8,39.5,0.4794050343249428,474.0,19.6,0.8518518518518519,196.0,0.4279176201372998,218.5,0.6387832699619772,0.18518518518518517,291.3,0.037037037037037035
34674473430493,Sacramento,San Juan Unified,Bella Vista High,38.664315,-121.25064,95.8,0,1.1,9.3,37.5,55.5,0.22595419847328244,509.0,23.1,0.84375,453.0,0.49770992366412214,517.1,0.9464627151051626,0.2604166666666667,393.0,0.041666666666666664
34674473431111,Sacramento,San Juan Unified,Casa Roble Fundamental High,38.700235,-121.21321,93.1,0,1.2,12.8,25.6,51.0,0.28910369068541303,366.0,20.8,0.8253968253968254,259.0,0.47539543057996486,379.3,0.8471760797342193,0.31746031746031744,379.3,0.07936507936507936
34674473432051,Sacramento,San Juan Unified,Del Campo High,38.655141,-121.30835,89.8,1,0.3,9.8,38.8,39.6,0.3972355769230769,737.0,22.0,0.872093023255814,332.0,0.4621394230769231,554.7,0.7705627705627706,0.29069767441860467,314.0,0.06976744186046512
34674473432317,Sacramento,San Juan Unified,El Camino Fundamental High,38.610140,-121.36431,90.0,0,3.2,6.2,28.7,58.0,0.40468497576736673,564.0,21.3,0.835820895522388,251.0,0.4798061389337641,309.5,1.0071428571428571,0.2835820895522388,353.7,0.05970149253731343
34674473432838,Sacramento,San Juan Unified,Encina High,38.591557,-121.41066,67.9,1,12.7,27.1,63.7,27.7,0.7872044506258693,591.0,18.2,0.7872340425531915,165.0,0.4478442280945758,359.5,0.7106598984771574,0.3829787234042553,239.7,0.02127659574468085
34674473435930,Sacramento,San Juan Unified,Mira Loma High,38.634239,-121.37089,92.0,0,2.1,12.8,44.0,57.3,0.48273809523809524,865.0,22.8,0.8588235294117647,387.0,0.4625,560.0,0.8838862559241706,0.2823529411764706,280.0,0.023529411764705882
34674473436714,Sacramento,San Juan Unified,Rio Americano High,38.579337,-121.35639,92.6,0,1.9,4.8,29.9,52.3,0.21112844513780551,441.0,24.6,0.8333333333333334,471.0,0.49765990639625585,480.8,1.0735930735930737,0.2,427.3,0.06666666666666667
34674473438504,Sacramento,San Juan Unified,San Juan High,38.678305,-121.28697,82.5,1,2.5,16.1,54.2,31.3,0.6352,440.0,17.1,0.6818181818181818,120.0,0.4736,347.2,1.0337837837837838,0.29545454545454547,208.3,0.09090909090909091
34739733430378,Sacramento,Center Joint Unified,Center High,38.720291,-121.38979,92.1,0,4.1,16.1,40.6,19.6,0.5542347696879644,843.0,21.0,0.9473684210526315,266.0,0.4673105497771174,448.7,0.9436201780415431,0.5394736842105263,232.1,0.10526315789473684
34752830102236,Sacramento,Natomas Unified,Inderkum High,38.658360,-121.51718,97.3,0,0.4,5.1,43.1,68.4,0.3706859821048147,997.0,24.7,0.8015873015873016,520.0,0.48231785257775883,469.4,0.9803921568627451,0.3888888888888889,256.4,0.25396825396825395
34752833430584,Sacramento,Natomas Unified,Natomas High,38.628873,-121.49500,86.4,1,3.1,11.9,52.0,59.4,0.6018287614297589,791.0,21.3,0.8395061728395061,191.0,0.46716541978387366,300.8,0.9057239057239057,0.4074074074074074,219.6,0.12345679012345678
34765053433265,Sacramento,Twin Rivers Unified,Foothill High,38.681085,-121.34925,86.2,1,2.2,13.5,55.0,35.1,0.768385460693153,1025.0,22.4,0.9846153846153847,225.0,0.44040574809805577,311.3,0.7018072289156626,0.2153846153846154,328.6,0.35384615384615387
34765053433794,Sacramento,Twin Rivers Unified,Grant Union High,38.636485,-121.43391,90.5,0,2.3,28.6,71.3,35.0,0.6633141762452107,1505.0,21.6,1.0,391.0,0.4631226053639847,522.0,0.8274582560296846,0.17857142857142858,326.3,0.4017857142857143
34765053434370,Sacramento,Twin Rivers Unified,Highlands High,38.687732,-121.35774,90.1,0,0.7,27.2,63.0,29.4,0.7261410788381742,636.0,18.5,1.0,151.0,0.44951590594744123,157.2,0.6936936936936937,0.10638297872340426,361.5,0.3191489361702128
34765053436979,Sacramento,Twin Rivers Unified,Rio Linda High,38.682213,-121.43846,88.8,1,2.2,20.7,54.6,35.7,0.6529126213592233,1347.0,20.4,1.0,312.0,0.44538834951456313,343.3,0.7178899082568807,0.09375,274.7,0.4270833333333333
35675383537008,San Benito,San Benito High,Hollister High,36.840907,-121.40424,91.3,0,0.0,22.6,32.5,45.8,0.4361671048787613,1537.0,25.1,0.6481481481481481,749.0,0.47356120362255333,427.9,0.8840579710144928,0.35802469135802467,311.2,0.25308641975308643
35752593530060,San Benito,Aromas - San Juan Unified,Anzar High,36.880974,-121.55586,77.4,1,13.1,22.1,64.8,0.0,0.44336569579288027,137.0,19.0,0.8,84.0,0.4627831715210356,414.0,0.7682926829268293,0.45,274.7,0.3
36676113630803,San Bernardino,Barstow Unified,Barstow High,34.894436,-117.02776,89.5,1,1.4,31.5,59.2,19.0,0.7135862913096696,1166.0,25.5,0.92,276.0,0.42717258261933905,408.5,0.7170626349892009,0.12,544.7,0.22666666666666666
